propeller_name,blade_name,propeller_brand,number_of_blades,propeller_diameter,propeller_pitch,advanced_ratio_input,rpm_rotation_input,thrust_coefficient_output,power_coefficient_output,efficiency_output,source_volume,single_blade_area,total_blade_area,disc_area,solidity
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.892594,7048.0,-0.004529,0.021222,-0.190654,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.069071,9032.0,0.151469,0.08509,0.122955,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.104035,9032.0,0.149715,0.084707,0.183877,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.139617,9032.0,0.14685,0.0846,0.242349,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.174289,9032.0,0.142798,0.084071,0.296034,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.209062,9032.0,0.139253,0.084429,0.344814,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.24473,9032.0,0.134358,0.083953,0.391668,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.276422,9032.0,0.128688,0.082819,0.429515,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.310462,9032.0,0.123399,0.081928,0.467613,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.345657,9032.0,0.118881,0.081438,0.504582,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.381708,9032.0,0.110982,0.078783,0.537714,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.413349,9032.0,0.103063,0.075717,0.562632,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.452778,9032.0,0.096202,0.073419,0.593286,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.48512,9032.0,0.089916,0.070873,0.615464,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.517246,9032.0,0.081741,0.066997,0.631073,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.553992,9032.0,0.073471,0.063153,0.644507,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.587775,9032.0,0.065648,0.059234,0.651428,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.626004,9032.0,0.057368,0.05506,0.652242,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.657133,9032.0,0.050082,0.05111,0.643914,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.693804,9032.0,0.042903,0.04732,0.629029,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.588463,9056.0,0.065765,0.059308,0.652527,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.624945,9056.0,0.057679,0.055251,0.652411,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.656767,9056.0,0.051178,0.051858,0.648142,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.695564,9056.0,0.043107,0.047648,0.629267,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.731305,9056.0,0.035572,0.043558,0.597226,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.765768,9056.0,0.027557,0.039095,0.539778,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.799207,9056.0,0.018791,0.034046,0.4411,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.832723,9056.0,0.010739,0.029382,0.304345,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.865101,9056.0,0.001819,0.024052,0.065408,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.902546,9056.0,-0.008764,0.017856,-0.443009,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.5x4.0 - 2,gwsdd 4.5x4.0,gwsdd,2,4.5,4.0,0.93708,9056.0,-0.017541,0.012733,-1.290858,2,0.8551828125000001,1.7103656250000001,15.904312808798327,0.1075409950471937
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.117873,6024.0,0.110363,0.05754,0.226086,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.177353,6024.0,0.099669,0.054473,0.32451,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.23119,6024.0,0.090301,0.052395,0.398446,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.292373,6024.0,0.078357,0.049298,0.464716,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.346855,6024.0,0.067294,0.045933,0.508155,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.417108,6024.0,0.052786,0.041128,0.535335,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.466833,6024.0,0.040004,0.036074,0.517677,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.534101,6024.0,0.025012,0.030506,0.437955,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.582867,6024.0,0.012034,0.025202,0.278268,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.649811,6024.0,-0.006367,0.018784,-0.220384,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.719425,6024.0,-0.024394,0.012122,-1.448943,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.068674,10061.0,0.121464,0.057317,0.145532,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.104255,10061.0,0.114085,0.055305,0.215078,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.1396,10061.0,0.109491,0.054422,0.280869,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.174151,10061.0,0.103126,0.053137,0.337998,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.210784,10061.0,0.09537,0.050774,0.395939,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.245636,10061.0,0.089292,0.04945,0.443549,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.27977,10061.0,0.082181,0.047459,0.484463,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.31408,10061.0,0.073653,0.043901,0.52695,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.34974,10061.0,0.067926,0.043411,0.547226,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.386618,10061.0,0.059298,0.039777,0.576377,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.420546,10061.0,0.051339,0.037671,0.573134,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.453073,10061.0,0.043641,0.034766,0.568732,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.49395,10061.0,0.033937,0.030737,0.54545,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.526815,10061.0,0.025316,0.027842,0.479024,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.563037,10061.0,0.01639,0.02466,0.374164,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.599786,10061.0,0.006378,0.020372,0.187776,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.6351,10061.0,-0.003251,0.016903,-0.122186,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.672037,10061.0,-0.014227,0.011788,-0.813053,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.703825,10061.0,-0.023517,0.008027,-2.062735,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.049604,14059.0,0.123096,0.057663,0.105894,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.074511,14059.0,0.119378,0.056439,0.157603,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.099816,14059.0,0.116146,0.055743,0.207978,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.124652,14059.0,0.112365,0.054781,0.255681,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.150243,14059.0,0.108686,0.053881,0.303059,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.176617,14059.0,0.10278,0.052072,0.348609,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.200479,14059.0,0.097222,0.050236,0.387992,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.224321,14059.0,0.092602,0.048914,0.424674,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.250507,14059.0,0.087243,0.047376,0.461308,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.275578,14059.0,0.082242,0.04597,0.493017,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.301912,14059.0,0.077217,0.044596,0.522755,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.325578,14059.0,0.072065,0.04295,0.546286,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.351241,14059.0,0.066033,0.040942,0.5665,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.375308,14059.0,0.060176,0.038962,0.57965,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.403428,14059.0,0.054014,0.0373,0.584201,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.426219,14059.0,0.048296,0.035463,0.580453,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.452716,14059.0,0.042009,0.03334,0.570414,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.477453,14059.0,0.035467,0.030894,0.548136,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.503128,14059.0,0.028862,0.02861,0.507547,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.425464,14071.0,0.047991,0.035492,0.575303,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.451021,14071.0,0.041924,0.03342,0.565784,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.477938,14071.0,0.035282,0.031073,0.542673,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.502251,14071.0,0.029059,0.028905,0.504921,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.526393,14071.0,0.022635,0.026474,0.450055,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.552313,14071.0,0.015736,0.023939,0.363058,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.580812,14071.0,0.008231,0.021221,0.2253,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.605653,14071.0,0.001675,0.018642,0.054375,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.629285,14071.0,-0.005953,0.015523,-0.241502,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.655068,14071.0,-0.013351,0.012473,-0.701187,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x2.5 - 2,gwsdd 4.0x2.5,gwsdd,2,4.0,2.5,0.679269,14071.0,-0.020329,0.009711,-1.421967,2,0.82086,1.64172,12.566370614359172,0.13064392658641322
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.174812,4035.0,0.156409,0.122787,0.222682,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.264633,4035.0,0.146348,0.115864,0.334254,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.345929,4035.0,0.132825,0.107653,0.426815,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.438157,4035.0,0.117011,0.099259,0.51652,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.529617,4035.0,0.096275,0.088483,0.576258,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.614162,4035.0,0.077856,0.079416,0.602093,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.700234,4035.0,0.057583,0.068477,0.588835,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.786908,4035.0,0.036576,0.056357,0.510705,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.895639,4035.0,0.01191,0.041978,0.25409,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.955495,4035.0,-0.005857,0.029606,-0.18909,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,1.044765,4035.0,-0.031087,0.01381,-2.351889,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.1163,6050.0,0.164005,0.122309,0.155947,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.174005,6050.0,0.157561,0.118205,0.231941,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.234034,6050.0,0.150145,0.113597,0.30933,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.290209,6050.0,0.142443,0.108736,0.380173,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.349649,6050.0,0.13484,0.104576,0.450834,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.40584,6050.0,0.125209,0.099414,0.511142,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.471478,6050.0,0.11461,0.094723,0.570463,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.526872,6050.0,0.099967,0.086966,0.605631,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.583,6050.0,0.087386,0.080515,0.632761,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.641398,6050.0,0.073019,0.072954,0.641973,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.702353,6050.0,0.058923,0.065588,0.630977,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.765256,6050.0,0.044714,0.057614,0.59391,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.820421,6050.0,0.030758,0.049544,0.509341,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.880026,6050.0,0.01558,0.040158,0.341415,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.936696,6050.0,0.000588,0.03042,0.018084,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.993899,6050.0,-0.015595,0.020349,-0.761826,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,1.05532,6050.0,-0.03266,0.009475,-3.638665,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.088304,8045.0,0.167787,0.126997,0.116666,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.131027,8045.0,0.162167,0.123039,0.172695,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.174527,8045.0,0.157874,0.120463,0.228727,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.219791,8045.0,0.153415,0.117649,0.286609,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.262071,8045.0,0.147634,0.113959,0.339511,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.305486,8045.0,0.141068,0.109731,0.392725,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.352804,8045.0,0.136801,0.107643,0.448369,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.394891,8045.0,0.12709,0.102123,0.491434,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.437572,8045.0,0.120306,0.098501,0.534436,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.482944,8045.0,0.113248,0.095276,0.574041,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
gwsdd 4.0x4.0 - 2,gwsdd 4.0x4.0,gwsdd,2,4.0,4.0,0.526076,8045.0,0.101102,0.088534,0.600765,2,0.7375399999999999,1.4750799999999997,12.566370614359172,0.11738313672799647
